Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT (mins),Avg CTAT (mins),Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value (INR),Ride Distance (km),Driver Ratings,Customer Rating
23-09-2025,15:27:00,CNR1391155,Successful,CUST950297,Auto,Banaswadi,Koramangala,3.2,4.4,0,,0,,0,,863.36,12.29,5,3.7
07-09-2025,16:02:00,CNR3084374,Successful,CUST487742,Prime SUV,Rajajinagar,Srirampura,12.4,13.4,0,,0,,0,,708.02,15.69,4,5
29-09-2025,17:46:00,CNR7935315,Successful,CUST826701,Auto,Kengeri,Rajamahendri,3.7,3.5,0,,0,,0,,304.83,3.69,5,3.9
20-09-2025,23:36:00,CNR9690579,Cancelled-Driver,CUST641413,Prime Sedan,MG Road,Kengeri,,,0,,1,Customer related issue,0,,,,,
27-09-2025,04:59:00,CNR3908330,Successful,CUST158504,Prime SUV,Indiranagar,Salarpuria,2.4,3.4,0,,0,,0,,321.21,6.1,4.4,5
17-09-2025,10:42:00,CNR1325635,Successful,CUST885534,Bike,Whitefield Main Road,Koramangala 7th Block,6.7,7.7,0,,0,,0,,746,12.95,5,4.5
13-09-2025,22:28:00,CNR0638631,Successful,CUST289923,Auto,Salarpuria,HSR Layout,4.1,6.3,0,,0,,0,,120.31,2.15,5,4.2
30-09-2025,20:17:00,CNR8959080,Successful,CUST403012,Prime SUV,Shivaji Nagar,Yeshwanthpur,2.9,5.4,0,,0,,0,,714.61,19.62,4.7,4.3
19-09-2025,04:09:00,CNR2613791,Successful,CUST464410,Bike,BTM Layout,Jayanagar,5.3,7.5,0,,0,,0,,410.71,4.18,5,4.9
27-09-2025,06:05:00,CNR6510699,Successful,CUST434762,Bike,Ejipura,Kundalahalli,5.7,8.5,0,,0,,0,,245,7.85,4.7,4.8
29-09-2025,08:25:00,CNR2768717,Successful,CUST977338,Prime Plus,HSR Layout,Kaggadasapura,7.4,8.9,0,,0,,0,,71.2,5.14,5,4.8
21-09-2025,18:08:00,CNR8061387,Cancelled-Driver,CUST624227,Mini,Koramangala 4th Block,Chamarajpet,,,0,,1,More than permitted people in there,0,,,,,
17-09-2025,06:26:00,CNR7849685,Successful,CUST181328,Prime Sedan,Kaggadasapura,Sompura,3.3,4.8,0,,0,,0,,494.93,9.13,4.7,4.8
01-09-2025,18:12:00,CNR5260503,Successful,CUST206560,Auto,Nayandahalli,BANASWADI,5.4,7.5,0,,0,,0,,172.42,2.38,5,3.9
02-09-2025,13:51:00,CNR7019596,Successful,CUST903058,Prime SUV,Langford Town,Ulsoor,4.6,5.6,0,,0,,0,,629.24,16.28,4.8,3.4
07-09-2025,04:27:00,CNR0004433,Cancelled-Driver,CUST501824,Prime Sedan,RT Nagar,Koramangala 4th Block,,,0,,1,Personal & Car related issues,0,,,,,
07-09-2025,18:10:00,CNR7285923,Successful,CUST287841,Mini,Srirampura,Shivaji Nagar,6.1,7.8,0,,0,,0,,3302.64,14.96,4.5,5
08-09-2025,01:16:00,CNR0369691,Cancelled-Driver,CUST950353,Bike,New Thippasandra,Koramangala,,,0,,1,More than permitted people in there,0,,,,,
10-09-2025,23:30:00,CNR5044527,Successful,CUST833429,Auto,Koramangala 7th Block,Salarpuria,7.3,8.9,0,,0,,0,,629.31,11.17,4.2,3.5
12-09-2025,02:14:00,CNR1943283,Failed,CUST587828,Prime Sedan,Malleshwaram,Sunkadakatte,,,0,,0,,0,,,,,
13-09-2025,14:58:00,CNR8479788,Successful,CUST383106,Bike,Whitefield Main Road,New Thippasandra,2.6,4.4,0,,0,,0,,258.76,9.15,4.1,4.9
04-09-2025,21:31:00,CNR7275539,Successful,CUST908937,eBike,Jalahalli,Gandhi Nagar,5.8,8.3,0,,0,,0,,192.8,3.68,4.5,3.9
02-09-2025,03:05:00,CNR6513054,Successful,CUST317748,Auto,Richmond Town,Sanjay Nagar,12.2,12.9,0,,0,,0,,110.16,3.36,5,4.8
20-09-2025,21:29:00,CNR0179268,Successful,CUST449115,Bike,Banaswadi,Chamarajpet,4.9,5.6,0,,0,,0,,1052.71,29.75,4,4.4
17-09-2025,10:39:00,CNR6030060,Successful,CUST207672,Prime Plus,Rajamahendri,Hebbal,7.6,11.2,0,,0,,0,,38.66,2.44,5,4.3
14-09-2025,23:23:00,CNR6446187,Cancelled-Driver,CUST921355,Mini,BANASWADI,Yeshwanthpur,,,0,,1,Personal & Car related issues,0,,,,,
20-09-2025,08:36:00,CNR6760012,Successful,CUST396740,Mini,Frazer Town,Kumaraswamy Layout,4.4,5.1,0,,0,,0,,50.39,1.04,3.8,4.8
26-09-2025,23:21:00,CNR1683255,Successful,CUST725925,Prime Sedan,RT Nagar,Basavanagudi,5.8,6.9,0,,0,,0,,2372.26,56.96,4.8,5
13-09-2025,20:42:00,CNR1425117,Incomplete,CUST231659,Prime Plus,Kaggadasapura,BANASWADI,,,0,,0,,1,Customer Demand,,,,
20-09-2025,04:42:00,CNR9330232,Cancelled-Driver,CUST639307,Bike,Yelahanka,New Thippasandra,,,0,,1,The customer was coughing/sick,0,,,,,
29-09-2025,22:37:00,CNR3135173,Successful,CUST961528,Mini,Koramangala 4th Block,Ejipura,6.8,8.7,0,,0,,0,,448.77,9.91,4.4,4.8
27-09-2025,16:43:00,CNR9238401,Cancelled-Customer,CUST531651,Bike,Malleshwaram,Sompura,,,1,Driver is not moving towards pickup location,0,,0,,,,,
13-09-2025,19:49:00,CNR9683877,Cancelled-Driver,CUST310933,Auto,RT Nagar,Peenya,,,0,,1,More than permitted people in there,0,,,,,
20-09-2025,21:17:00,CNR2175384,Successful,CUST240297,Prime Sedan,Devanahalli,Kalyan Nagar,8.2,7.8,0,,0,,0,,991.42,15.47,4.7,4.5
07-09-2025,10:32:00,CNR1458838,Cancelled-Customer,CUST619900,Mini,Ejipura,Shivaji Nagar,,,1,Wrong Address,0,,0,,,,,
18-09-2025,23:25:00,CNR0291959,Cancelled-Driver,CUST834877,Prime Plus,Banaswadi,Koramangala 7th Block,,,0,,1,Customer related issue,0,,,,,
30-09-2025,01:37:00,CNR8066726,Successful,CUST157367,Prime SUV,Langford Town,Richmond Town,2.1,3,0,,0,,0,,231.1,9.07,4.8,4.9
16-09-2025,09:51:00,CNR5254828,Successful,CUST261332,Prime Sedan,Sunkadakatte,Malleshwaram,8.4,8.8,0,,0,,0,,964.2,12.9,4.9,5
28-09-2025,08:06:00,CNR7227161,Incomplete,CUST315518,Auto,BTM Layout,Srirampura,,,0,,0,,1,Vehicle Breakdown,,,,
13-09-2025,17:14:00,CNR5103983,Successful,CUST204473,Auto,Banashankari,BANASWADI,3.6,3.7,0,,0,,0,,656.05,12.38,3.5,3.6
30-09-2025,07:56:00,CNR3680485,Cancelled-Driver,CUST587243,Bike,Gandhi Nagar,Kengeri,,,0,,1,Personal & Car related issues,0,,,,,
19-09-2025,07:29:00,CNR6057339,Cancelled-Driver,CUST368891,Auto,New Thippasandra,Langford Town,,,0,,1,Personal & Car related issues,0,,,,,
02-09-2025,04:59:00,CNR9430294,Successful,CUST764743,Mini,Sompura,Langford Town,4.8,7.3,0,,0,,0,,268.47,6.7,4.7,4.6
19-09-2025,03:44:00,CNR3983787,Successful,CUST134914,Prime Sedan,Gottigere,Kaggadasapura,4,6.2,0,,0,,0,,370.7,9.64,4.1,4.3
09-09-2025,17:32:00,CNR0375156,Successful,CUST236012,Auto,BTM Layout,Langford Town,6.4,6.9,0,,0,,0,,351.34,6.41,4.2,4.9
02-09-2025,11:26:00,CNR9817369,Successful,CUST650149,Bike,Sanjay Nagar,BANASWADI,2.4,5,0,,0,,0,,1452.65,17.81,4.2,4.6
26-09-2025,23:25:00,CNR8271993,Successful,CUST879731,Prime Sedan,Ejipura,Srirampura,11,13.6,0,,0,,0,,985.05,12.51,5,4
09-09-2025,13:36:00,CNR5398498,Cancelled-Customer,CUST177874,Auto,Frazer Town,Whitefield Main Road,,,1,Driver asked to cancel,0,,0,,,,,
25-09-2025,10:19:00,CNR3744882,Successful,CUST146631,Prime Sedan,Gandhi Nagar,Whitefield Main Road,2.2,5,0,,0,,0,,779.27,14.68,3.9,4
10-09-2025,02:15:00,CNR3325224,Cancelled-Driver,CUST498814,Prime Sedan,Electronic City,Kaggadasapura,,,0,,1,Customer related issue,0,,,,,
07-09-2025,05:39:00,CNR6332082,Failed,CUST103018,Prime Sedan,Yelahanka,Kengeri,,,0,,0,,0,,,,,
29-09-2025,21:04:00,CNR3325713,Cancelled-Driver,CUST919121,Auto,Gottigere,Richmond Town,,,0,,1,More than permitted people in there,0,,,,,
12-09-2025,10:59:00,CNR1893881,Successful,CUST761989,Prime Plus,Sanjay Nagar,BANASWADI,8.8,11.5,0,,0,,0,,196.84,3.47,4.2,4.5
20-09-2025,01:27:00,CNR4393142,Successful,CUST994603,Mini,Banashankari,Hebbal,16.7,18.4,0,,0,,0,,749.1,14.73,3.7,5
20-09-2025,13:09:00,CNR9701480,Successful,CUST608135,Prime Sedan,Sanjay Nagar,Ulsoor,14.6,15.6,0,,0,,0,,295.02,9.06,4,3.7
18-09-2025,00:21:00,CNR2258833,Successful,CUST506711,Auto,Hebbal,Gottigere,5.8,8,0,,0,,0,,511.75,15.94,4.6,4.4
28-09-2025,11:07:00,CNR8415379,Cancelled-Driver,CUST343705,Prime Plus,Jayanagar,Sunkadakatte,,,0,,1,The customer was coughing/sick,0,,,,,
20-09-2025,15:56:00,CNR9927779,Successful,CUST970753,eBike,Nayandahalli,Malleswaram,2.2,3.3,0,,0,,0,,590.93,14.69,5,4.3
13-09-2025,21:54:00,CNR6846153,Cancelled-Driver,CUST411165,eBike,Langford Town,Malleswaram,,,0,,1,Customer related issue,0,,,,,
27-09-2025,19:21:00,CNR9711752,Cancelled-Driver,CUST387093,Bike,Whitefield Main Road,Malleswaram,,,0,,1,Customer related issue,0,,,,,
07-09-2025,05:38:00,CNR1584539,Cancelled-Driver,CUST317934,Prime Sedan,Kumaraswamy Layout,Peenya,,,0,,1,More than permitted people in there,0,,,,,
17-09-2025,12:54:00,CNR8657187,Successful,CUST317713,Prime Plus,New Thippasandra,Yeshwanthpur,4.1,5.9,0,,0,,0,,917.29,8.92,4.5,4.9
29-09-2025,02:06:00,CNR6782841,Successful,CUST393428,eBike,Electronic City,Shivaji Nagar,8.8,9.8,0,,0,,0,,61.38,3.45,5,3.3
20-09-2025,02:05:00,CNR2014560,Cancelled-Driver,CUST812741,Prime Plus,Kumaraswamy Layout,Jayanagar,,,0,,1,Customer related issue,0,,,,,
26-09-2025,00:09:00,CNR7966928,Cancelled-Driver,CUST535283,eBike,Koramangala,Koramangala 7th Block,,,0,,1,More than permitted people in there,0,,,,,
20-09-2025,17:27:00,CNR5364759,Cancelled-Driver,CUST102159,Prime SUV,Jalahalli,Ulsoor,,,0,,1,More than permitted people in there,0,,,,,
27-09-2025,02:59:00,CNR6621854,Incomplete,CUST290272,Auto,Indiranagar,Salarpuria,,,0,,0,,1,Vehicle Breakdown,,,,
28-09-2025,18:00:00,CNR9151484,Successful,CUST781105,eBike,Ulsoor,Sanjay Nagar,6.5,7.9,0,,0,,0,,570.09,19.3,4.6,5
09-09-2025,15:11:00,CNR7247362,Successful,CUST883611,eBike,Malleswaram,Electronic City,15.9,16.2,0,,0,,0,,126.57,3.36,4.3,4.6
07-09-2025,01:08:00,CNR3656529,Successful,CUST493595,Bike,Jalahalli,Sompura,3.8,6,0,,0,,0,,606.66,8.04,5,4.8
15-09-2025,11:43:00,CNR4199995,Successful,CUST318166,Prime Sedan,Richmond Town,Rajamahendri,17,18.8,0,,0,,0,,316.19,6.15,4.1,4.5
21-09-2025,21:58:00,CNR5321053,Successful,CUST357570,Bike,Kalyan Nagar,Rajamahendri,4,4,0,,0,,0,,504.26,9.29,4,3.9
07-09-2025,11:42:00,CNR4611388,Successful,CUST859757,Prime Sedan,Kumaraswamy Layout,Kundalahalli,7.8,8.9,0,,0,,0,,295.88,7.43,5,5
01-09-2025,01:10:00,CNR9923072,Successful,CUST484450,Auto,Gandhi Nagar,Ulsoor,6.3,8.7,0,,0,,0,,410.03,7.61,5,5
12-09-2025,09:21:00,CNR6409686,Failed,CUST517416,Prime Plus,Langford Town,BANASWADI,,,0,,0,,0,,,,,
29-09-2025,03:02:00,CNR4693705,Successful,CUST391223,Prime SUV,Electronic City,Gottigere,5.2,5.7,0,,0,,0,,384.77,4.08,4.5,3.9
21-09-2025,18:05:00,CNR2845089,Successful,CUST177423,Auto,Banaswadi,HSR Layout,5.1,5.7,0,,0,,0,,372.35,3.81,5,4.9
13-09-2025,19:00:00,CNR2894796,Successful,CUST844856,Prime Plus,Rajamahendri,Basavanagudi,2.7,3.9,0,,0,,0,,1222.21,28.76,5,4.8
07-09-2025,21:52:00,CNR0480669,Cancelled-Customer,CUST523059,Prime SUV,HSR Layout,BTM Layout,,,1,Driver is not moving towards pickup location,0,,0,,,,,
12-09-2025,15:06:00,CNR6980127,Successful,CUST769324,Prime Sedan,MG Road,Kalyan Nagar,2.5,3.3,0,,0,,0,,288.22,8.76,5,3.6
07-09-2025,08:37:00,CNR9525928,Failed,CUST287934,Prime Sedan,Malleswaram,Banaswadi,,,0,,0,,0,,,,,
05-09-2025,16:04:00,CNR9619815,Successful,CUST721195,Bike,BANASWADI,Kundalahalli,4.6,7.6,0,,0,,0,,982.22,11.85,4,4
27-09-2025,21:38:00,CNR2569789,Successful,CUST943781,Prime Sedan,Domlur,Banaswadi,14.2,15,0,,0,,0,,90.06,3.37,4.8,4.2
30-09-2025,08:10:00,CNR5676257,Failed,CUST673867,Bike,Rajamahendri,Nayandahalli,,,0,,0,,0,,,,,
07-09-2025,20:49:00,CNR5756708,Successful,CUST796222,Bike,Koramangala 7th Block,BANASWADI,7.6,8.5,0,,0,,0,,224.35,6.85,5,4.5
03-09-2025,03:31:00,CNR8870261,Successful,CUST619380,Prime SUV,Shivaji Nagar,Richmond Town,4.2,3.3,0,,0,,0,,288.78,4.1,5,5
11-09-2025,19:14:00,CNR4036638,Cancelled-Driver,CUST139562,eBike,Shivaji Nagar,Shivaji Nagar,,,0,,1,Customer related issue,0,,,,,
14-09-2025,20:42:00,CNR0913865,Failed,CUST950951,Prime Sedan,Hebbal Kempapura,Jayanagar,,,0,,0,,0,,,,,
07-09-2025,05:44:00,CNR0181927,Successful,CUST279364,Bike,Indiranagar,Srirampura,3.3,4.5,0,,0,,0,,66.86,5.11,4.7,3.7
10-09-2025,14:22:00,CNR3324407,Successful,CUST446841,Prime SUV,Sunkadakatte,Basavanagudi,5.5,7.7,0,,0,,0,,412.58,4.6,4.9,3.8
07-09-2025,16:19:00,CNR5866885,Cancelled-Customer,CUST258070,Prime Plus,Yelahanka,Kumaraswamy Layout,,,1,AC is not working,0,,0,,,,,
24-09-2025,22:52:00,CNR8970808,Successful,CUST199235,Auto,Sunkadakatte,New Thippasandra,3.1,5.2,0,,0,,0,,455.73,6.31,4.1,4.3
22-09-2025,12:26:00,CNR0990883,Failed,CUST477473,Bike,Sunkadakatte,Salarpuria,,,0,,0,,0,,,,,
20-09-2025,07:50:00,CNR9257381,Successful,CUST856121,eBike,Sompura,Langford Town,3.4,5.6,0,,0,,0,,990.86,9.27,4.4,4.8
13-09-2025,09:42:00,CNR7717767,Cancelled-Customer,CUST857131,Mini,Ejipura,Rajamahendri,,,1,Driver is not moving towards pickup location,0,,0,,,,,
27-09-2025,19:02:00,CNR6178027,Successful,CUST192423,Mini,Sanjay Nagar,Jalahalli,6.6,8.6,0,,0,,0,,966.51,19.71,4.8,3.9
29-09-2025,02:03:00,CNR6806778,Failed,CUST382050,Mini,Hebbal Kempapura,Richmond Town,,,0,,0,,0,,,,,
07-09-2025,18:28:00,CNR4120700,Successful,CUST810944,Prime Sedan,Devanahalli,Sompura,5.7,9,0,,0,,0,,89.45,3.89,4.5,3.7
07-09-2025,04:09:00,CNR4260747,Successful,CUST770909,Prime Sedan,Banaswadi,Chamarajpet,5.4,7.1,0,,0,,0,,187.72,4.19,4.8,3.4
17-09-2025,09:49:00,CNR4862795,Cancelled-Customer,CUST862868,Prime SUV,BANASWADI,Kothanur,,,1,Driver asked to cancel,0,,0,,,,,
04-09-2025,10:44:00,CNR1625187,Successful,CUST338826,Mini,Basavanagudi,Sunkadakatte,4.5,5.4,0,,0,,0,,93.02,3.9,4.5,4.1
13-09-2025,21:27:00,CNR0657465,Successful,CUST468054,Prime SUV,Peenya,Kalyan Nagar,4.3,5.3,0,,0,,0,,667.15,12.74,4.9,4
19-09-2025,13:07:00,CNR8505331,Successful,CUST995969,Auto,Kothanur,Yelahanka,2.1,3.3,0,,0,,0,,222.44,3.56,4.2,4.7
16-09-2025,20:42:00,CNR8686124,Failed,CUST199949,Auto,Yelahanka,Peenya,,,0,,0,,0,,,,,
11-09-2025,21:35:00,CNR5838263,Successful,CUST597913,Bike,Whitefield,Electronic City,3.3,4,0,,0,,0,,529.75,13.91,4.8,3.9
17-09-2025,23:37:00,CNR3900855,Successful,CUST237055,Auto,Gottigere,Yeshwanthpur,5.7,7.5,0,,0,,0,,228.02,6.03,4.9,5
29-09-2025,09:59:00,CNR4869766,Cancelled-Customer,CUST781176,Auto,Rajamahendri,Indiranagar,,,1,Wrong Address,0,,0,,,,,
07-09-2025,22:13:00,CNR9353699,Cancelled-Customer,CUST307608,Prime SUV,Sanjay Nagar,Gottigere,,,1,Driver is not moving towards pickup location,0,,0,,,,,
20-09-2025,20:02:00,CNR9165925,Failed,CUST801025,Prime Plus,Malleshwaram,RT Nagar,,,0,,0,,0,,,,,
02-09-2025,12:12:00,CNR4026488,Successful,CUST499850,Prime Plus,Jayanagar,Koramangala,18.7,21,0,,0,,0,,316.74,9.36,4.4,3.8
03-09-2025,11:04:00,CNR1433491,Failed,CUST631981,Bike,Whitefield Main Road,Whitefield,,,0,,0,,0,,,,,
18-09-2025,01:02:00,CNR3127671,Successful,CUST483627,Auto,Malleshwaram,Sanjay Nagar,26.1,27.1,0,,0,,0,,322.1,5.71,4.6,3.7
05-09-2025,08:24:00,CNR7392919,Successful,CUST145672,eBike,Hebbal Kempapura,Chamarajpet,5.6,8.2,0,,0,,0,,955.4,9.15,4.5,4.2
01-09-2025,05:52:00,CNR2744493,Failed,CUST376025,Prime Plus,Shivaji Nagar,MG Road,,,0,,0,,0,,,,,
07-09-2025,15:29:00,CNR7596136,Successful,CUST865692,Prime Plus,Kumaraswamy Layout,Sanjay Nagar,9.5,9.8,0,,0,,0,,266.72,6.64,4.9,3.4
18-09-2025,12:50:00,CNR7423695,Successful,CUST880603,eBike,Richmond Town,Frazer Town,2.8,2.4,0,,0,,0,,332.92,5.52,3.8,4.7
21-09-2025,22:55:00,CNR8490514,Successful,CUST932867,Prime Sedan,Yeshwanthpur,Kaggadasapura,3.3,4.3,0,,0,,0,,257.21,6.33,4.9,3.2
07-09-2025,04:52:00,CNR3518312,Cancelled-Driver,CUST791124,Prime Plus,Banashankari,Gandhi Nagar,,,0,,1,Customer related issue,0,,,,,
20-09-2025,22:27:00,CNR4841170,Cancelled-Driver,CUST427145,Bike,Rajajinagar,Hebbal,,,0,,1,Personal & Car related issues,0,,,,,
07-09-2025,18:55:00,CNR0789923,Successful,CUST662020,Prime Plus,Richmond Town,BANASWADI,9.9,9.6,0,,0,,0,,1095.45,50.82,5,5
20-09-2025,00:55:00,CNR8333254,Successful,CUST481329,Mini,RT Nagar,Kalyan Nagar,5.7,6.3,0,,0,,0,,431.94,4.93,4.3,4.6
13-09-2025,20:09:00,CNR9780204,Cancelled-Customer,CUST277704,Auto,New Thippasandra,Shivaji Nagar,,,1,Change of plans,0,,0,,,,,
20-09-2025,22:38:00,CNR3152633,Successful,CUST507329,Prime Sedan,Hebbal Kempapura,Sanjay Nagar,3,4.6,0,,0,,0,,336.29,3.87,3.6,4.9
30-09-2025,15:17:00,CNR2309979,Successful,CUST153783,Prime SUV,Yelahanka,Kumaraswamy Layout,4.1,4,0,,0,,0,,345.54,8.98,4.2,4.3
28-09-2025,18:49:00,CNR8421226,Successful,CUST764273,eBike,Domlur,Richmond Town,3.4,4.9,0,,0,,0,,587.87,8.19,4.5,5
01-09-2025,00:40:00,CNR1325344,Successful,CUST887653,eBike,Yelahanka,Frazer Town,8.8,9.6,0,,0,,0,,478.6,9.11,4.8,4.3
27-09-2025,11:45:00,CNR9343466,Successful,CUST248595,Bike,Rajajinagar,Indiranagar,9.6,11.6,0,,0,,0,,229.22,6.37,4.3,4.6
03-09-2025,19:23:00,CNR1492070,Successful,CUST961873,Auto,Kothanur,Sanjay Nagar,9.7,9.8,0,,0,,0,,933.98,8.83,4.6,4.4
29-09-2025,10:00:00,CNR6477884,Successful,CUST857514,Mini,Kengeri,Peenya,4.1,4.9,0,,0,,0,,127.83,2.52,4.6,4.3
09-09-2025,03:30:00,CNR7949535,Successful,CUST357755,Bike,Indiranagar,Salarpuria,2.8,3.5,0,,0,,0,,640.08,18.36,3.8,4.5
13-09-2025,20:43:00,CNR1443286,Cancelled-Customer,CUST450016,Prime Plus,Rajamahendri,Jayanagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,
04-09-2025,21:54:00,CNR8238901,Successful,CUST401260,eBike,Frazer Town,Salarpuria,2.9,4.5,0,,0,,0,,409.01,9.07,4.6,4.6
05-09-2025,23:47:00,CNR7581924,Successful,CUST786961,Mini,Hebbal Kempapura,Kalyan Nagar,5.3,6.2,0,,0,,0,,226.85,5.52,4.1,4
22-09-2025,16:17:00,CNR1573631,Cancelled-Driver,CUST593441,Prime Sedan,Basavanagudi,Kundalahalli,,,0,,1,The customer was coughing/sick,0,,,,,
28-09-2025,16:25:00,CNR1999942,Cancelled-Driver,CUST261234,Auto,Malleswaram,Ejipura,,,0,,1,More than permitted people in there,0,,,,,
20-09-2025,18:39:00,CNR0113526,Successful,CUST276640,Prime Sedan,Malleswaram,Electronic City,4,6,0,,0,,0,,745.19,18.97,5,4.1
22-09-2025,06:27:00,CNR3790098,Failed,CUST368928,Prime SUV,Kalyan Nagar,Frazer Town,,,0,,0,,0,,,,,
23-09-2025,23:51:00,CNR4772954,Successful,CUST137257,Prime SUV,MG Road,Koramangala 4th Block,2.7,4.3,0,,0,,0,,64.89,2.14,4.9,4
09-09-2025,01:29:00,CNR0729133,Cancelled-Driver,CUST435079,Bike,Gottigere,Yelahanka,,,0,,1,Personal & Car related issues,0,,,,,
02-09-2025,23:37:00,CNR2927760,Cancelled-Driver,CUST859458,Auto,Hebbal,Kothanur,,,0,,1,Personal & Car related issues,0,,,,,
01-09-2025,17:18:00,CNR0893719,Successful,CUST477690,Prime SUV,MG Road,Gandhi Nagar,2.5,3.9,0,,0,,0,,232.25,8.81,3.7,4.4
12-09-2025,17:48:00,CNR8244976,Successful,CUST941761,Auto,Shivaji Nagar,Rajamahendri,3.6,4.8,0,,0,,0,,927.03,11.83,4.9,4.3
08-09-2025,14:02:00,CNR3670456,Cancelled-Driver,CUST952775,Auto,Basavanagudi,Rajajinagar,,,0,,1,Customer related issue,0,,,,,
03-09-2025,09:21:00,CNR7327513,Cancelled-Driver,CUST348676,Prime SUV,Kundalahalli,Yelahanka,,,0,,1,More than permitted people in there,0,,,,,
07-09-2025,00:26:00,CNR1108117,Successful,CUST147666,Prime SUV,Frazer Town,Banashankari,4.3,7.4,0,,0,,0,,385.53,9.25,3.6,3.2
05-09-2025,02:30:00,CNR8356829,Successful,CUST900947,Prime Sedan,Kaggadasapura,Srirampura,4,5.5,0,,0,,0,,363.99,9.64,5,4.5
28-09-2025,13:59:00,CNR5216092,Successful,CUST525309,Mini,BTM Layout,Kalyan Nagar,3.6,5.4,0,,0,,0,,700.35,19.86,4.9,4.6
06-09-2025,20:53:00,CNR5357738,Successful,CUST180592,Bike,Chamarajpet,Ulsoor,3.1,4.9,0,,0,,0,,217.54,5.23,4,4.3
17-09-2025,18:14:00,CNR7633697,Incomplete,CUST221555,Mini,Yeshwanthpur,Whitefield,,,0,,0,,1,Customer Demand,,,,
19-09-2025,14:16:00,CNR4390794,Cancelled-Driver,CUST336649,Prime Plus,Shivaji Nagar,RT Nagar,,,0,,1,Personal & Car related issues,0,,,,,
17-09-2025,09:57:00,CNR1769736,Successful,CUST742575,Mini,Ejipura,New Thippasandra,3.5,4.4,0,,0,,0,,107.68,1.64,3.8,5
04-09-2025,20:54:00,CNR7947791,Successful,CUST117830,Auto,Kaggadasapura,Koramangala 4th Block,2.8,2.4,0,,0,,0,,611.8,16.34,4.8,4.9
11-09-2025,01:52:00,CNR1113213,Incomplete,CUST104475,Auto,Hebbal Kempapura,Jalahalli,,,0,,0,,1,Vehicle Breakdown,,,,
03-09-2025,07:42:00,CNR8421664,Successful,CUST379279,Mini,Nayandahalli,Ulsoor,2.8,5.8,0,,0,,0,,538.89,13.23,5,4.3
13-09-2025,18:16:00,CNR4563314,Successful,CUST483328,Prime Plus,Ejipura,Banashankari,9.3,10.3,0,,0,,0,,184.19,2,4.2,4.4
07-09-2025,19:52:00,CNR8866166,Successful,CUST787890,Mini,Kundalahalli,Richmond Town,17.5,19.3,0,,0,,0,,212.46,3.48,5,3.6
18-09-2025,14:15:00,CNR0096729,Cancelled-Customer,CUST656612,Auto,Malleshwaram,Banashankari,,,1,Driver asked to cancel,0,,0,,,,,
21-09-2025,12:00:00,CNR0301500,Cancelled-Driver,CUST733670,Auto,Malleshwaram,Hebbal Kempapura,,,0,,1,The customer was coughing/sick,0,,,,,
17-09-2025,02:51:00,CNR1043031,Failed,CUST241772,Prime Sedan,Jayanagar,Richmond Town,,,0,,0,,0,,,,,
13-09-2025,08:34:00,CNR0474297,Successful,CUST596260,Prime Plus,Yeshwanthpur,Srirampura,3.6,6.7,0,,0,,0,,162.78,4.9,4.6,5
13-09-2025,20:49:00,CNR0257727,Failed,CUST481462,Bike,Srirampura,Rajamahendri,,,0,,0,,0,,,,,
27-09-2025,22:13:00,CNR1513753,Cancelled-Driver,CUST986720,Prime SUV,Rajamahendri,Sanjay Nagar,,,0,,1,More than permitted people in there,0,,,,,
07-09-2025,17:42:00,CNR3819524,Successful,CUST765383,Prime SUV,Rajajinagar,Chamarajpet,2.9,3.9,0,,0,,0,,1094.16,57.04,4.8,5
22-09-2025,03:54:00,CNR4006371,Successful,CUST273151,Prime Sedan,Hebbal,Kothanur,2.8,2.6,0,,0,,0,,395.6,6.2,3.8,5
23-09-2025,07:59:00,CNR0989533,Cancelled-Customer,CUST305857,Prime Sedan,Whitefield Main Road,Sunkadakatte,,,1,Driver is not moving towards pickup location,0,,0,,,,,
13-09-2025,12:35:00,CNR2827162,Failed,CUST380974,Prime SUV,Richmond Town,Koramangala,,,0,,0,,0,,,,,
10-09-2025,05:34:00,CNR1970191,Successful,CUST154005,Prime Plus,Kalyan Nagar,Salarpuria,15.3,16.5,0,,0,,0,,431.65,8.51,4.3,3.2
14-09-2025,21:05:00,CNR4635318,Cancelled-Customer,CUST631188,Prime Sedan,Kalyan Nagar,Domlur,,,1,AC is not working,0,,0,,,,,
04-09-2025,10:41:00,CNR9186429,Successful,CUST615705,eBike,Ulsoor,HSR Layout,7.4,10.1,0,,0,,0,,363.62,7.16,4.4,4
02-09-2025,07:30:00,CNR9877892,Successful,CUST137497,Bike,Kundalahalli,Banaswadi,6.5,7.4,0,,0,,0,,952.06,8.84,4.5,3.6
05-09-2025,00:06:00,CNR0309244,Successful,CUST888539,Bike,Chamarajpet,Electronic City,4.9,5.3,0,,0,,0,,106.11,1.04,4.5,4.2
07-09-2025,04:59:00,CNR4282645,Successful,CUST492217,Mini,BANASWADI,Peenya,6.1,6,0,,0,,0,,615.85,19.7,5,4.6
